_id,code,date,name,market_key,market_name,sector_key,sector_name,url,p_kari,v_kobo,p_uri,v_uri,unit
4052,4052,2020/06/24,フィーチャ（株）,mothers,マザーズ,ifc,情報・通信,http://ficha.jp,470～520,150,520,430(OA87),100
3802,3802,2020/04/28,（株）エコミック,jasdaqst,JQスタンダード,ifc,情報・通信,https://www.ecomic.jp/,,240,829,(OA30),100
2984,2984,2020/04/28,ヤマイチエステート（株）,tse2,東証二部,ree,不動産,https://www.yg801.jp/,,"2,000",,300(OA345),100
7097,7097,2020/04/24,（株）さくらさくプラス,mothers,マザーズ,svc,サービス,https://www.sakurasakuplus.jp/,"1,150～1,430",297,,296.3(OA88.9),100
6230,6230,2020/04/24,ＳＡＮＥＩ（株）,tse2,東証二部,mac,機械,http://www.sanei.ltd/,,260,,200(OA69),100
6598,6598,2020/04/23,（株）スマート・ソリューション・テクノロジー,mothers,マザーズ,ela,電気機器,https://www.sstinc.co.jp/,,340,,40(OA57),100
2983,2983,2020/04/22,（株）アールプランナー,mothers,マザーズ,ree,不動産,https://www.arrplanner.co.jp/,,270,,130(OA60),100
4498,4498,2020/04/17,サイバートラスト（株）,mothers,マザーズ,ifc,情報・通信,https://www.cybertrust.co.jp,,150,,200(OA52.5),100
7096,7096,2020/04/09,（株）ステムセル研究所,mothers,マザーズ,svc,サービス,https://www.stemcell.co.jp/corporate/,,256.2,,573.1(OA124.3),100
4932,4932,2020/04/08,（株）アルマード,mothers,マザーズ,che,化学,https://www.almado.co.jp/,,50,,"5,350(OA810)",100
7317,7317,2020/04/06,（株）松屋アールアンドディ,mothers,マザーズ,tre,輸送用機器,http://matsuyard.com/,910～960,280,910,343(OA93.4),100
7095,7095,2020/03/31,（株）Ｍａｃｂｅｅ　Ｐｌａｎｅｔ,mothers,マザーズ,svc,サービス,https://macbee-planet.com/,"1,830～1,990",370,"1,830",633.5(OA150.5),100
7094,7094,2020/03/30,（株）NexTone,mothers,マザーズ,svc,サービス,https://www.nex-tone.co.jp/,"1,500～1,700",375,"1,700",550.7(OA138.8),100
4494,4494,2020/03/30,バリオセキュア（株）,tse2,東証二部,ifc,情報・通信,https://www.variosecure.net/,"1,600～1,700",,,"1,455(OA218.2)",100
7093,7093,2020/03/26,アディッシュ（株）,mothers,マザーズ,svc,サービス,https://www.adish.co.jp/,"1,110～1,230",237,"1,230",68(OA30),100
4493,4493,2020/03/26,（株）サイバーセキュリティクラウド,mothers,マザーズ,ifc,情報・通信,https://www.cscloud.co.jp/,"4,240～4,500",70,"4,500",,100
4432,4432,2020/03/26,ウイングアーク１ｓｔ（株）,undec,未定,ifc,情報・通信,https://www.wingarc.com/,,,,"15,517.1(OA1,317.4)",100
5071,5071,2020/03/25,（株）ヴィス,mothers,マザーズ,con,建設,https://vis-produce.com/,820～900,"1,300",820,650(OA292.5),100
5690,5690,2020/03/24,リバーホールディングス（株）,tse2,東証二部,ias,鉄鋼,https://www.re-ver.co.jp/,920～960,"4,247.2",960,575.6(OA723.4),100
4882,4882,2020/03/24,（株）ペルセウスプロテオミクス,mothers,マザーズ,pha,医薬品,https://www.ppmx.com,540～600,"1,575",,(OA236),100
8108,8108,2020/03/23,ヤマエ久野（株）,tse1,東証一部,wht,卸売,https://www.yamaehisano.co.jp/,,3043.5,"1,314",(OA456.5),100
9326,9326,2020/03/19,（株）関通,mothers,マザーズ,wht,倉庫・運輸,https://www.kantsu.com/,470～490,600,490,250(OA127.5),100
5368,5368,2020/03/19,日本インシュレーション（株）,tse2,東証二部,,-,http://www.jic-bestork.co.jp,920～940,"1,050",940,(OA157.5),100
4492,4492,2020/03/19,（株）ゼネテック,jasdaqst,JQスタンダード,ifc,情報・通信,https://www.genetec.co.jp/,"1,600～1,700",312,"1,700",129.3(OA66.1),100
7092,7092,2020/03/18,（株）Fast Fitness Japan,mothers,マザーズ,svc,サービス,https://fastfitnessjapan.jp/,"2,560～2,960","1,600","2,960",200(OA270),100
7688,7688,2020/03/17,ミアヘルサ（株）,jasdaqst,JQスタンダード,ret,小売,https://www.merhalsa.jp,"2,030～2,330",300,"2,330",300(OA90),100
7091,7091,2020/03/17,（株）リビングプラットフォーム,mothers,マザーズ,svc,サービス,http://www.living-platform.com/,"3,530～3,900",155,"3,900",136(OA43.6),100
5070,5070,2020/03/17,（株）ドラフト,mothers,マザーズ,con,建設,https://draft.co.jp/,"1,520～1,580",720,"1,580",460(OA177),100
7687,7687,2020/03/16,（株）ミクリード,mothers,マザーズ,wht,卸売,https://corp.micreed.co.jp/,790～890,50,890,882(OA139.8),100
7090,7090,2020/03/13,（株）リグア,mothers,マザーズ,svc,サービス,http://ligua.jp/,"1,850～1,950",275,"1,950",25(OA45),100
7089,7089,2020/03/13,フォースタートアップス（株）,mothers,マザーズ,svc,サービス,https://forstartups.com/,"1,700～1,770",200,"1,770",600(OA120),100
6231,6231,2020/03/13,木村工機（株）,tse2,東証二部,mac,機械,https://www.kimukoh.co.jp/,"2,300～2,400",249,"2,400",100(OA51),100
4491,4491,2020/03/11,コンピューターマネージメント（株）,jasdaqst,JQスタンダード,ifc,情報・通信,https://www.cmknet.co.jp/,"2,630～2,750",187.2,"2,750",179.6(OA55),100
4490,4490,2020/03/10,（株）ビザスク,mothers,マザーズ,ifc,情報・通信,https://visasq.co.jp/,"1,300～1,500",500,"1,500","1,721(OA333)",100
7088,7088,2020/03/09,（株）フォーラムエンジニアリング,tse1,東証一部,svc,サービス,https://www.forumeng.co.jp/,"1,310～1,400",,"1,310","9,673.6(OA674.8)",100
7087,7087,2020/03/06,（株）ウイルテック,tse2,東証二部,svc,サービス,https://www.willtec.jp/,"1,100～1,200",888.5,"1,200",900(OA268.1),100
7086,7086,2020/03/06,（株）きずなホールディングス,mothers,マザーズ,svc,サービス,https://www.kizuna-hd.co.jp/,"2,200～2,320",50,"2,320","1,697.2(OA262)",100
7084,7084,2020/03/04,（株）Kids Smile Holdings,mothers,マザーズ,svc,サービス,https://www.kidssmile-hd.co.jp/,"2,160～2,260",450,"2,260",350(OA120),100
7085,7085,2020/03/02,（株）カーブスホールディングス,tse1,東証一部,svc,サービス,https://www.curvesholdings.co.jp/,720～750,"2,415",750,(OA362),100
7083,7083,2020/02/25,ＡＨＣグループ（株）,mothers,マザーズ,svc,サービス,https://ahc.co.jp/,"2,000～2,200",460,"2,200",100(OA84),100
7082,7082,2020/02/07,（株）ジモティー,mothers,マザーズ,svc,サービス,https://jmty.co.jp/,"960～1,000",50,"1,000","1,220.7(OA190.6)",100
7081,7081,2020/02/07,コーユーレンティア（株）,jasdaqst,JQスタンダード,svc,サービス,https://www.koyou.co.jp/,"1,740～1,890",800,"1,890",200(OA150),100
7080,7080,2019/12/26,（株）スポーツフィールド,mothers,マザーズ,svc,サービス,https://www.sports-f.co.jp/,"2,570～2,730",65.6,"2,730",236.2(OA45.2),100
7079,7079,2019/12/25,ＷＤＢココ（株）,mothers,マザーズ,svc,サービス,https://www.wdbcoco.com/,"1,390～1,530",285,"1,530",287(OA85.8),100
4488,4488,2019/12/25,AI inside（株）,mothers,マザーズ,ifc,情報・通信,https://inside.ai/,"3,000～3,600",300,"3,600",200(OA75),100
7686,7686,2019/12/23,（株）カクヤス,tse2,東証二部,wht,卸売,https://corp.kakuyasu.co.jp/,"1,520～1,600",285,"1,600","1,757(OA306.3)",100
6557,6557,2019/12/23,（株）global bridge HOLDINGS,mothers,マザーズ,svc,サービス,https://globalbridge-hd.com/,"2,590～2,690",50,"2,690",599.9(OA97.4),100
7078,7078,2019/12/20,INCLUSIVE（株）,mothers,マザーズ,svc,サービス,https://www.inclusive.co.jp,"2,010～2,110",200,"2,110",225(OA63.7),100
4881,4881,2019/12/20,（株）ファンペップ,cancel,承認取消,pha,医薬品,http://www.funpep.co.jp/,,"4,505",,(OA675),100
4487,4487,2019/12/20,（株）スペースマーケット,mothers,マザーズ,ifc,情報・通信,https://spacemarket.co.jp/,520～590,520,590,"1,274.7(OA269.2)",100
2981,2981,2019/12/19,（株）ランディックス,mothers,マザーズ,ree,不動産,https://landix.jp/,"1,530～1,630",400,"1,630",250(OA97.5),100
2980,2980,2019/12/19,SREホールディングス（株）,mothers,マザーズ,ree,不動産,https://sre-group.co.jp/,"2,550～2,650","1,400","2,650","3,084.6(OA672.6)",100
7685,7685,2019/12/18,（株）BuySell Technologies,mothers,マザーズ,wht,卸売,https://buysell-technologies.com,"1,790～1,930",445,"1,930",225(OA100.5),100
4486,4486,2019/12/18,ユナイトアンドグロウ（株）,mothers,マザーズ,ifc,情報・通信,https://www.ug-inc.net/,"1,210～1,270",367.4,"1,270",102(OA70.4),100
4485,4485,2019/12/18,（株）ＪＴＯＷＥＲ,mothers,マザーズ,ifc,情報・通信,https://www.jtower.co.jp/,"1,550～1,600","2,987","1,600","2,906.3(OA883.9)",100
4482,4482,2019/12/17,（株）ウィルズ,mothers,マザーズ,ifc,情報・通信,https://www.wills-net.co.jp/,910～960,100,960,220(OA48),100
4478,4478,2019/12/17,フリー（株）,mothers,マザーズ,ifc,情報・通信,https://corp.freee.co.jp/,"1,800～2,000","5,435.2","2,000","12,041.1(OA1,089.7)",100
4484,4484,2019/12/16,ランサーズ（株）,mothers,マザーズ,ifc,情報・通信,https://www.lancers.co.jp/,660～730,"1,600",730,"1,008.7(OA391.3)",100
4483,4483,2019/12/16,（株）ＪＭＤＣ,mothers,マザーズ,ifc,情報・通信,https://www.jmdc.co.jp/,"2,780～2,950","2,000","2,950","3,100(OA765)",100
4481,4481,2019/12/16,ベース（株）,tse2,東証二部,ifc,情報・通信,http://www.basenet.co.jp/,"4,600～4,700",280,"4,700",15(OA44.2),100
4480,4480,2019/12/12,（株）メドレー,mothers,マザーズ,ifc,情報・通信,https://www.medley.jp/,"1,280～1,300","2,530","1,300","11,230(OA2,064)",100
4479,4479,2019/12/11,（株）マクアケ,mothers,マザーズ,ifc,情報・通信,https://www.makuake.co.jp/,"1,500～1,550",980,"1,550","1,565(OA381.7)",100
7077,7077,2019/12/10,（株）ＡＬｉＮＫインターネット,mothers,マザーズ,svc,サービス,https://www.alink.ne.jp/,"1,560～1,700",150,"1,700",355.2(OA75.7),100
3449,3449,2019/12/10,（株）テクノフレックス,tse2,東証二部,mep,金属製品,http://www.technoflex.co.jp/,870～900,200,900,"2,150(OA350)",100
7074,7074,2019/11/21,（株）トゥエンティーフォーセブン,mothers,マザーズ,svc,サービス,https://247group.co.jp/,"3,270～3,420",500,"3,420",485(OA147.7),100
7683,7683,2019/11/01,（株）ダブルエー,mothers,マザーズ,ret,小売,https://www.wa-jp.com/,"4,490～4,690",700,"4,690",200(OA135),100
4251,4251,2019/10/30,恵和（株）,tse2,東証二部,che,化学,https://www.keiwa.co.jp/,700～770,"1,500",770,483(OA297.4),100
7073,7073,2019/10/29,（株）ジェイック,mothers,マザーズ,svc,サービス,http://www.jaic-g.com/,"4,610～4,750",71.5,"4,750",71.5(OA21.4),100
4880,4880,2019/10/28,セルソース（株）,mothers,マザーズ,pha,医薬品,https://www.cellsource.co.jp/,"2,180～2,280",480,"2,280",(OA72),100
4477,4477,2019/10/25,BASE（株）,mothers,マザーズ,ifc,情報・通信,https://binc.jp/,"1,150～1,300",522.6,"1,300","6,704.8(OA1,084.1)",100
7072,7072,2019/10/24,（株）インティメート・マージャー,mothers,マザーズ,svc,サービス,https://corp.intimatemerger.com/,"1,700～1,900",260,"1,900",(OA39),100
7682,7682,2019/10/18,（株）浜木綿,jasdaqst,JQスタンダード,ret,小売,http://www.hamayuu.co.jp,"2,020～2,120",310,"2,120",158(OA70.2),100
4691,4691,2019/10/18,ワシントンホテル（株）,tse2,東証二部,svc,サービス,https://www.washingtonhotel.co.jp/,"1,280～1,310","1,800","1,310",(OA270),100
7071,7071,2019/10/09,（株）アンビスホールディングス,jasdaqst,JQスタンダード,svc,サービス,https://www.amvis.co.jp/,"2,610～2,800","1,000","2,800",100(OA165),100
4476,4476,2019/10/08,AI CROSS（株）,mothers,マザーズ,ifc,情報・通信,https://aicross.co.jp/,"990～1,090",450,"1,090",158.5(OA91.2),100
4475,4475,2019/10/08,HENNGE（株）,mothers,マザーズ,ifc,情報・通信,https://hennge.com/jp/,"1,200～1,400",50,"1,400","1,258(OA196.2)",100
7959,7959,2019/10/07,（株）オリバー,tse1,東証一部,otp,その他製品,https://www.oliverinc.co.jp/,,,,,100
7681,7681,2019/10/02,（株）レオクラン,tse2,東証二部,wht,卸売,http://www.leoclan.co.jp/,"2,480～2,700",163,"2,700",260(OA63.4),100
4450,4450,2019/10/01,（株）パワーソリューションズ,mothers,マザーズ,ifc,情報・通信,https://www.powersolutions.co.jp/,"1,870～2,000",285.7,"2,000",(OA42.8),100
6597,6597,2019/09/26,HPCシステムズ（株）,mothers,マザーズ,ela,電気機器,https://www.hpc.co.jp/,"1,930～1,990",50,"1,990","2,731.4(OA417.1)",100
4448,4448,2019/09/24,Chatwork（株）,mothers,マザーズ,ifc,情報・通信,https://corp.chatwork.com/ja/,"1,440～1,600",600,"1,600","7,900(OA1,275)",100
4449,4449,2019/09/20,（株）ギフティ,mothers,マザーズ,ifc,情報・通信,https://giftee.co.jp/,"1,300～1,500",800,"1,500","3,590.7(OA658.6)",100
7800,7800,2019/09/19,（株）アミファ,jasdaqst,JQスタンダード,otp,その他製品,https://www.amifa.co.jp/,620～660,455,660,500(OA143.2),100
7069,7069,2019/09/19,（株）サイバー・バズ,mothers,マザーズ,svc,サービス,https://www.cyberbuzz.co.jp/,"2,000～2,300",370,"2,300",224.5(OA89.1),100
4599,4599,2019/08/09,（株）ステムリム,mothers,マザーズ,pha,医薬品,https://stemrim.com/,"1,000～1,700","8,100","1,000","300(OA1,260)",100
2978,2978,2019/07/31,（株）ツクルバ,mothers,マザーズ,ree,不動産,https://tsukuruba.com/,"1,900～2,050",535,"2,050","1,380(OA287.2)",100
7803,7803,2019/07/29,（株）ブシロード,mothers,マザーズ,otp,その他製品,https://bushiroad.co.jp/,"1,840～1,890","2,100","1,890","1,683(OA567.4)",100
7804,7804,2019/07/24,（株）ビーアンドピー,mothers,マザーズ,otp,その他製品,https://www.bandp.co.jp/,"1,900～2,000",300,"2,000",300(OA90),100
4446,4446,2019/07/18,（株）Ｌｉｎｋ－Ｕ,mothers,マザーズ,ifc,情報・通信,https://www.link-u.co.jp/,"2,580～2,820",251,"2,820",262(OA76.9),100
3440,3440,2019/07/16,日創プロニティ（株）,tse2,東証二部,mep,金属製品,https://www.kakou-nisso.co.jp/,,,,,100
7068,7068,2019/07/05,（株）フィードフォース,mothers,マザーズ,svc,サービス,https://www.feedforce.jp/,"1,030～1,150",650,"1,150",30.1(OA101.9),100
4445,4445,2019/06/28,リビン・テクノロジーズ（株）,mothers,マザーズ,ifc,情報・通信,https://www.lvn.co.jp/,"3,700～3,900",90,"3,900",242.5(OA49.8),100
7678,7678,2019/06/27,（株）あさくま,jasdaqst,JQスタンダード,ret,小売,http://www.asakuma.co.jp/,"1,150～1,250",500,"1,250",92.1(OA85),100
4931,4931,2019/06/27,新日本製薬（株）,mothers,マザーズ,che,化学,https://corporate.shinnihonseiyaku.co.jp/,"1,350～1,470",300,"1,470","4,570(OA730)",100
7677,7677,2019/06/26,（株）ヤシマキザイ,tse2,東証二部,wht,卸売,https://www.yashima-co.co.jp/ja/index.html,"1,200～1,280",250,"1,280",551(OA120),100
4444,4444,2019/06/25,（株）インフォネット,mothers,マザーズ,ifc,情報・通信,https://www.e-infonet.jp/,"1,350～1,490",300,"1,490",200(OA75),100
7067,7067,2019/06/21,ブランディングテクノロジー（株）,mothers,マザーズ,svc,サービス,https://www.branding-t.co.jp/,"1,600～1,740",126.2,"1,740",30,100
7066,7066,2019/06/20,（株）ピアズ,mothers,マザーズ,svc,サービス,https://peers.jp/,"3,220～3,620",207,"3,620",179.5(OA57.9),100
4443,4443,2019/06/19,Sansan（株）,mothers,マザーズ,ifc,情報・通信,https://jp.corp-sansan.com/,"4,000～4,500",500,"4,500","7,010(OA1,126.5)",100
1431,1431,2019/06/18,（株）Ｌｉｂ　Ｗｏｒｋ,mothers,マザーズ,con,建設,https://www.libwork.co.jp/,,150,"1,083",(OA22.5),100
7065,7065,2019/06/12,ユーピーアール（株）,tse2,東証二部,svc,サービス,https://www.upr-net.co.jp/,"3,130～3,300",384,"3,300",76.4(OA69),100
4442,4442,2019/05/30,バルテス（株）,mothers,マザーズ,ifc,情報・通信,https://www.valtes.co.jp/,600～660,843,660,203.5(OA156.9),100
7676,7676,2019/04/25,（株）グッドスピード,mothers,マザーズ,ret,小売,https://goodspeed-group.co.jp/,"1,210～1,400",550,"1,400",(OA82.5),100
4441,4441,2019/04/25,トビラシステムズ（株）,mothers,マザーズ,ifc,情報・通信,https://tobila.com/,"2,100～2,400",95,"2,400",689(OA117.6),100
7064,7064,2019/04/24,（株）ハウテレビジョン,mothers,マザーズ,svc,サービス,https://howtelevision.co.jp/,"1,060～1,210",220,"1,210",96(OA47.4),100
4440,4440,2019/04/08,（株）ヴィッツ,mothers,マザーズ,ifc,情報・通信,http://www.witz-inc.co.jp/,"2,260～2,650",340,"2,650",60(OA60),100
4439,4439,2019/04/03,（株）東名,mothers,マザーズ,ifc,情報・通信,https://www.toumei.co.jp/,"3,130～3,290",300,"3,290",50(OA52.5),100
7063,7063,2019/03/29,（株）エードット,mothers,マザーズ,svc,サービス,https://a-dot.co.jp/,"1,010～1,110",550,"1,110",50(OA90),100
4438,4438,2019/03/29,（株）Welby,mothers,マザーズ,ifc,情報・通信,https://welby.jp/,"4,750～5,200",66.7,"5,200",97(OA24.5),100
7674,7674,2019/03/28,（株）ＮＡＴＴＹ ＳＷＡＮＫＹ,mothers,マザーズ,ret,小売,https://nattyswanky.com/,"3,140～3,270",430,"3,270",82(OA76.8),100
7062,7062,2019/03/28,（株）フレアス,mothers,マザーズ,svc,サービス,https://fureasu.jp/,"1,650～1,850",250,"1,850",274(OA78.6),100
7061,7061,2019/03/28,日本ホスピスホールディングス（株）,mothers,マザーズ,svc,サービス,https://www.jhospice.co.jp,"840～1,000",350,"1,000","1,550(OA285)",100
4437,4437,2019/03/25,gooddaysホールディングス（株）,mothers,マザーズ,ifc,情報・通信,https://gooddays.jp/,"2,000～2,280",189.4,"2,280",84(OA32.8),100
7060,7060,2019/03/20,ギークス（株）,mothers,マザーズ,svc,サービス,https://geechs.com/,"1,800～1,930",622,"1,930",188(OA121.5),100
7059,7059,2019/03/19,（株）コプロ・ホールディングス,mothers,マザーズ,svc,サービス,https://www.copro-h.co.jp/,"2,050～2,090",400,"2,090","1,000(OA210)",100
4436,4436,2019/03/19,（株）ミンカブ・ジ・インフォノイド,mothers,マザーズ,ifc,情報・通信,https://minkabu.co.jp/,"950～1,050","1,000","1,050","1,740.2(OA411)",100
1451,1451,2019/03/19,（株）ＫＨＣ,tse2,東証二部,con,建設,https://www.khc-ltd.co.jp/,800～850,200,850,"1,334(OA230)",100
7058,7058,2019/03/18,共栄セキュリティーサービス（株）,jasdaqst,JQスタンダード,svc,サービス,https://www.kyoei-ss.co.jp/,"2,040～2,100",400,"2,100",30(OA64.5),100
4435,4435,2019/03/15,（株）カオナビ,mothers,マザーズ,ifc,情報・通信,https://corp.kaonavi.jp/,"1,780～1,980",500,"1,980",370(OA130.5),100
7057,7057,2019/03/14,（株）エヌ・シー・エヌ,jasdaqst,JQスタンダード,svc,サービス,https://www.ncn-se.co.jp/,700～800,560,800,240(OA120),100
4434,4434,2019/03/13,（株）サーバーワークス,mothers,マザーズ,ifc,情報・通信,https://www.serverworks.co.jp/,"4,320～4,780",200,"4,780",122.1(OA48.3),100
7673,7673,2019/03/12,ダイコー通産（株）,tse2,東証二部,wht,卸売,http://www.daiko-tsusan.co.jp/,"1,510～1,540",160,"1,540",382.4(OA81.3),100
1887,1887,2019/03/05,日本国土開発（株）,tse1,東証一部,con,建設,https://www.n-kokudo.co.jp/,490～510,"12,080",510,"1,376(OA2,018.4)",100
7050,7050,2019/02/28,（株）フロンティアインターナショナル,mothers,マザーズ,svc,サービス,http://www.frontier-i.co.jp/,"2,290～2,410",171.6,"2,410",598(OA115.4),100
4431,4431,2019/02/28,（株）スマレジ,mothers,マザーズ,ifc,情報・通信,https://corp.smaregi.jp/,"1,200～1,370","1,300","1,370",230(OA229.5),100
4430,4430,2019/02/27,東海ソフト（株）,tse2,東証二部,ifc,情報・通信,http://www.tokai-soft.co.jp/,"1,410～1,500",580,"1,500",20(OA90),100
4429,4429,2019/02/26,リックソフト（株）,mothers,マザーズ,ifc,情報・通信,https://www.ricksoft.jp/,"3,840～4,000",76.9,"4,000",179.1(OA38.4),100
7049,7049,2019/02/22,（株）識学,mothers,マザーズ,svc,サービス,https://corp.shikigaku.jp/,"1,640～1,800",240,"1,800",90(OA49.5),100
7330,7330,2018/12/25,レオス・キャピタルワークス（株）,mothers,マザーズ,scf,証券,https://www.rheos.jp/,"1,300～1,400",632.5,"1,400","2,529.8(OA474.3)",100
7048,7048,2018/12/25,ベルトラ（株）,mothers,マザーズ,svc,サービス,https://www.veltra.com/,360～384,"1,500",384,"1,620(OA468)",100
4428,4428,2018/12/25,（株）リンク,mothers,マザーズ,ifc,情報・通信,https://www.sinops.jp/,"3,380～3,580",160,"3,580",88(OA37.2),100
7047,7047,2018/12/21,ポート（株）,mothers,マザーズ,svc,サービス,https://www.theport.jp/,"1,420～1,480",750,"1,480","2,444.5(OA479.1)",100
7037,7037,2018/12/21,（株）テノ．ホールディングス,mothers,マザーズ,svc,サービス,https://www.teno.co.jp/,"1,870～1,920",350,"1,920",(OA52.5),100
6564,6564,2018/12/21,（株）ミダック,tse2,東証二部,svc,サービス,http://www.midac.jp/,,,,,100
6232,6232,2018/12/21,（株）自律制御システム研究所,mothers,マザーズ,mac,機械,http://www.acsl.co.jp/,"3,000～3,400",900,"3,400","1,683.7(OA387.5)",100
4427,4427,2018/12/21,（株）EduLab,mothers,マザーズ,ifc,情報・通信,https://edulab-inc.com/,"2,800～3,200",932,"3,200",508.1(OA216),100
7671,7671,2018/12/20,（株）ＡｍｉｄＡホールディングス,mothers,マザーズ,ret,小売,https://www.amida.holdings/,"1,440～1,460",100,"1,460",415(OA77.2),100
4424,4424,2018/12/20,（株）Amazia,mothers,マザーズ,ifc,情報・通信,https://amazia.co.jp/,"1,270～1,320",240,"1,320",55.5(OA44.3),100
9434,9434,2018/12/19,ソフトバンク（株）,tse1,東証一部,ifc,情報・通信,https://www.softbank.jp/corp/,"1,500",,"1,500","1,603,693.7(OA160,369.4)",100
4425,4425,2018/12/19,Ｋｕｄａｎ（株）,mothers,マザーズ,ifc,情報・通信,https://www.kudan.eu/japan/,"3,260～3,720",123,"3,720",47.9(OA25.6),100
7046,7046,2018/12/18,テクノスデータサイエンス・エンジニアリング（株）,mothers,マザーズ,svc,サービス,https://www.tdse.jp/,"2,900～3,200",190,"3,200",346(OA80),100
1450,1450,2018/12/18,田中建設工業（株）,jasdaqst,JQスタンダード,con,建設,http://www.tanaken-1982.co.jp/,"2,210～2,400",155,"2,400",155(OA46.5),100
7045,7045,2018/12/17,（株）ツクイスタッフ,jasdaqst,JQスタンダード,svc,サービス,https://corp.tsukui-staff.net/,"2,580～2,630",100,"2,630",200(OA45),100
2970,2970,2018/12/17,（株）グッドライフカンパニー,jasdaqst,JQスタンダード,ree,不動産,http://www.goodlife-c.jp/,"1,550～1,600",250,"1,600",150(OA60),100
7931,7931,2018/12/13,未来工業（株）,tse1,東証一部,che,化学,https://www.mirai.co.jp/,,,,,100
7670,7670,2018/12/13,オーウエル（株）,tse2,東証二部,wht,卸売,http://www.owell.co.jp/,700～750,"1,628",750,(OA244.2),100
4423,4423,2018/12/12,アルテリア・ネットワークス（株）,tse1,東証一部,ifc,情報・通信,https://www.arteria-net.com/,"1,150～1,500",,"1,250","17,500(OA2,625)",100
7044,7044,2018/12/11,（株）ピアラ,mothers,マザーズ,svc,サービス,https://piala.co.jp/,"2,350～2,550",350,"2,550",90(OA44),100
7043,7043,2018/12/11,アルー（株）,mothers,マザーズ,svc,サービス,https://www.alue.co.jp/,"1,300～1,370",300,"1,370",287.5(OA88.1),100
3498,3498,2018/11/28,霞ヶ関キャピタル（株）,mothers,マザーズ,ree,不動産,https://kasumigaseki.co.jp/,"3,000～3,240",135,"3,240",(OA20),100
7042,7042,2018/11/06,（株）アクセスグループ・ホールディングス,jasdaqst,JQスタンダード,svc,サービス,https://www.access-t.co.jp/,"1,240～1,340",240,"1,340",160(OA60),100
4422,4422,2018/10/30,ＶＡＬＵＥＮＥＸ（株）,mothers,マザーズ,ifc,情報・通信,http://www.valuenex.com/,"1,700～1,840",420,"1,840",25(OA66.7),100
3497,3497,2018/10/23,（株）リーガル不動産,mothers,マザーズ,ree,不動産,https://www.legal-corp.co.jp/,"1,360～1,380",740,"1,380",270(OA151.5),100
9279,9279,2018/10/19,（株）ギフト,mothers,マザーズ,ret,小売,http://www.gift-group.co.jp/,"1,900～2,090",600,"2,090",428(OA154.2),100
4421,4421,2018/10/19,（株）ディ・アイ・システム,jasdaqst,JQスタンダード,ifc,情報・通信,http://www.di-system.co.jp/,"1,220～1,280",300,"1,280",153(OA67.9),100
7805,7805,2018/10/18,プリントネット（株）,jasdaqst,JQスタンダード,otp,その他製品,https://odahara.jp/,"1,360～1,400",750,"1,400",856.1(OA240),100
4598,4598,2018/10/12,Ｄｅｌｔａ－Ｆｌｙ　Ｐｈａｒｍａ（株）,mothers,マザーズ,pha,医薬品,http://www.delta-flypharma.co.jp/,"4,570～4,770",700,"4,770",(OA105),100
4420,4420,2018/10/12,イーソル（株）,mothers,マザーズ,ifc,情報・通信,https://www.esol.co.jp/,"1,580～1,680",850,"1,680",185.1(OA155.2),100
7041,7041,2018/10/10,ＣＲＧホールディングス（株）,mothers,マザーズ,svc,サービス,http://www.crgh.co.jp/,"1,020～1,120",550,"1,120",800(OA202.5),100
7039,7039,2018/10/03,ブリッジインターナショナル（株）,mothers,マザーズ,svc,サービス,http://www.bridge-g.com,"2,090～2,310",205.8,"2,310",100(OA45.8),100
7038,7038,2018/09/28,フロンティア・マネジメント（株）,mothers,マザーズ,svc,サービス,http://www.frontier-mgmt.com/,"2,160～2,260",270,"2,260",250(OA78),100
3612,3612,2018/09/28,（株）ワールド,tse1,東証一部,taa,繊維製品,http://corp.world.co.jp/,"2,900～3,200","14,850","2,900","1,833(OA1,809)",100
7326,7326,2018/09/27,ＳＢＩインシュアランスグループ（株）,mothers,マザーズ,ins,保険,https://www.sbiig.co.jp/,"1,800～2,160","4,000","2,160","1,710(OA856.5)",100
6233,6233,2018/09/27,極東産機（株）,jasdaqst,JQスタンダード,mac,機械,https://www.kyokuto-sanki.co.jp/,395～405,"1,000",405,40(OA156),100
4398,4398,2018/09/26,（株）ブロードバンドセキュリティ,jasdaqst,JQスタンダード,ifc,情報・通信,https://www.bbsec.co.jp/,690～750,400,750,300(OA105),100
7325,7325,2018/09/25,（株）アイリックコーポレーション,mothers,マザーズ,ins,保険,https://www.irrc.co.jp/,"1,600～1,770",620,"1,770",100(OA108),100
7036,7036,2018/09/21,（株）イーエムネットジャパン,mothers,マザーズ,svc,サービス,https://emnet.co.jp/,"2,880～3,000",50,"3,000",176(OA33.9),100
3496,3496,2018/09/20,（株）アズーム,mothers,マザーズ,ree,不動産,https://azoom.jp,"2,900～3,000",250,"3,000",25(OA41.2),100
3495,3495,2018/09/13,香陵住販（株）,jasdaqst,JQスタンダード,ree,不動産,https://www.koryo-j.co.jp/,"1,600～1,700",260,"1,700",109(OA55.3),100
3494,3494,2018/09/13,（株）マリオン,jasdaqst,JQスタンダード,ree,不動産,https://www.mullion.co.jp/,"2,200～2,380",243.2,"2,380",(OA36.4),100
